Java HotSpot(TM) 64-Bit Server VM (25.231-b11) for windows-amd64 JRE (1.8.0_231-b11), built on Oct  5 2019 03:11:30 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16718268k(8630500k free), swap 19924264k(4662884k free)
CommandLine flags: -XX:InitialHeapSize=4294967296 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:-UseAdaptiveSizePolicy -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2022-01-17T02:06:50.390+0800: 10.508: [GC (Allocation Failure) [PSYoungGen: 1048576K->174586K(1223168K)] 1433811K->625622K(4019712K), 0.0246886 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2022-01-17T02:06:50.507+0800: 10.625: [GC (Allocation Failure) [PSYoungGen: 1223162K->174589K(1223168K)] 1674198K->743924K(4019712K), 0.0304421 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:50.629+0800: 10.747: [GC (Allocation Failure) [PSYoungGen: 1223165K->174590K(1223168K)] 1792500K->879348K(4019712K), 0.0321435 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:50.753+0800: 10.871: [GC (Allocation Failure) [PSYoungGen: 1223166K->174587K(1223168K)] 1927924K->1000901K(4019712K), 0.0307341 secs] [Times: user=0.30 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:50.877+0800: 10.995: [GC (Allocation Failure) [PSYoungGen: 1223163K->174589K(1223168K)] 2049477K->1127767K(4019712K), 0.0311271 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:51.007+0800: 11.125: [GC (Allocation Failure) [PSYoungGen: 1223165K->174589K(1223168K)] 2176343K->1243319K(4019712K), 0.0300304 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:51.131+0800: 11.249: [GC (Allocation Failure) [PSYoungGen: 1223165K->174585K(1223168K)] 2291895K->1359616K(4019712K), 0.0307590 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:51.254+0800: 11.373: [GC (Allocation Failure) [PSYoungGen: 1223161K->174591K(1223168K)] 2408192K->1477963K(4019712K), 0.0314660 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:51.380+0800: 11.498: [GC (Allocation Failure) [PSYoungGen: 1223167K->174588K(1223168K)] 2526539K->1592091K(4019712K), 0.0307766 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:51.501+0800: 11.619: [GC (Allocation Failure) [PSYoungGen: 1223164K->174588K(1223168K)] 2640667K->1705730K(4019712K), 0.0314991 secs] [Times: user=0.30 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:51.622+0800: 11.740: [GC (Allocation Failure) [PSYoungGen: 1223164K->174581K(1223168K)] 2754306K->1841467K(4019712K), 0.0327776 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:51.749+0800: 11.867: [GC (Allocation Failure) [PSYoungGen: 1223157K->174586K(1223168K)] 2890043K->1969151K(4019712K), 0.0320759 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:51.873+0800: 11.991: [GC (Allocation Failure) [PSYoungGen: 1223162K->174584K(1223168K)] 3017727K->2104484K(4019712K), 0.0330291 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:52.001+0800: 12.119: [GC (Allocation Failure) [PSYoungGen: 1223160K->174586K(1223168K)] 3153060K->2230409K(4019712K), 0.0323772 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
